LSR_GOODS_CD,LSR_GOODS_NM,SLE_STATE_DC
64900,[서울 노원] 바운스 어드벤처 트램폴린 파크 월계 이마트 센터,STOP
64921,[강원 평창] 휘닉스평창 S시즌권,STOP
64922,[강원 평창] 휘닉스평창 S시즌권,STOP
64923,[강원 평창] 휘닉스평창 S시즌권,STOP
64924,[2021특가★] 비발디파크 스노위랜드 특가,STOP
64925,[★특가] 비발디파크 스노위랜드,STOP
64926,[선착순 특가★] 비발디파크 스키리프트+장비렌탈 V-TIME PASS  단독특가,STOP
64927,[부산 해운대] 서핑강습 써피써피,STOP
64928,[강원 홍천] 비발디파크 스키리프트+장비렌탈 V-TIME PASS  단독특가,STOP
64929,[선착순 특가★] 휘닉스 평창 ALL DAY 프리패스 리프트권 야놀자특가,STOP
64930,[강원 평창] 휘닉스 평창 ALL DAY 프리패스 리프트권 데일리특가,STOP
64931,[2021특가★] 코엑스 아쿠아리움 1월,STOP
64932,[★2021인기상품] 롯데월드 어드벤처,STOP
64933,[서울 용산] N서울타워 전망대 이용권 1월 데일리특가,STOP
64934,[★선착순특가] 웰리힐리파크 리프트권 패키지 특가,STOP
64935,[강원]정선평창투어패스+정선레일바이크 PKG,STOP
64936,[서울 송파] 롯데월드 민속박물관,STOP
64937,[경남 거제] 바운스 어드벤처&트램폴린 파크 거제 한화벨버디어 센터 (~2/28),STOP
64938,[인천] 인천투어패스 수상택시+자전거or카약 PKG,STOP
64939,[서울 용산] 남산 N서울타워 전망대 이용권 (~1/14),STOP
64940,[서울 용산] 남산 N서울타워 전망대 이용권 (~1/14),STOP
64941,[인천] 인천투어패스 옥토끼우주센터+해든뮤지움 PKG,STOP
64942,[제주 서귀포] 카멜리아힐,STOP
64943,[부산 남구] 바운스 어드벤처 트램폴린 파크 부산용호W 센터,STOP
64944,[남산] N서울타워 전망대+N버거/다이닝PKG,STOP
64945,[대구 달서] 이월드 83타워 전망대&아이스링크 PKG 2월,STOP
64946,[남산] N서울타워 전망대+N버거/다이닝PKG,STOP
64947,[대전 중구] 스카이넷 VR 체험존,SALE
64948,[부산] 부산 캠핑에 반하다,STOP
64949,[전남] 해남투어패스,STOP
64950,[전남] 여수 유월드 루지 테마파크 커플 추천상품,STOP
64951,[제주 서귀포] 향농원 감귤체험,STOP
64952,[제주 서귀포] 상효원 :제주최대 식물원,STOP
64953,[★테마파크특가] 에버랜드 종일이용권 (2/1~3/18),STOP
64954,[대구 달서] 이월드 연간회원권 2월,STOP
64955,[강원 평창] 용평리조트 스키패스 4차,STOP
64956,[경기 남양주] 더드림핑 웨이브서프&수상레저,STOP
64957,[경기 용인] 에버랜드 종일이용권(2/1~3/18),STOP
64958,[경기 용인] 에버랜드 푸바오 가족세트권(3/4인) (2/1~21/3/18),STOP
64959,[2021특가★] 여수 유월드 루지 테마파크 추천상품,STOP
64960,[경기 용인] 에버랜드 종일이용권+레서판다 팝콘통패키지 (2/1~3/18),STOP
64961,[경기 용인] 에버랜드 종일이용권+레서판다 팝콘통패키지 (2/1~3/18),STOP
64962,[경기 용인] 에버랜드 종일권+감성교복 기본세트 (2/1~3/18),STOP
65040,[★선착순특가] [경기 포천] 베어스타운 리프트권 (-02/28),STOP
65041,[2021특가★] 베어스타운 코코몽 눈썰매 가족패키지 특가,STOP
65042,[전남] 해남투어패스+4est 수목원 PKG,STOP
65043,[전남] 해남투어패스+땅끝해양자연사박물관 PKG,STOP
65044,[전남] 해남투어패스+설아다원 다도체험 PKG,STOP
65045,[전남] 해남투어패스+자연스토리 체험권 PKG,STOP
65046,[선착순특가★] 비발디파크 스키리프트+장비렌탈 V-PASS  단독특가,STOP
65047,[★특가] 비발디파크 스키리프트+장비렌탈 V-PASS,STOP
65048,[전국] 11개점 코코몽키즈랜드 키즈카페 2월,STOP
65049,[서울 송파] 롯데월드 아쿠아리움 2월,STOP
65050,[서울 서초] 스파휴리재,STOP
65051,키자니아 서울/부산 어린이 체험테마파크 (2/1~2/28),STOP
65052,[서울 삼성] 코엑스 아쿠아리움 2021 2월,STOP
65053,[★선착순특가]  2021시즌 용평리조트 리프트 반일권 특가,STOP
65054,[★특가] 2021시즌 용평리조트 리프트 반일권,STOP
65055,[2021특가★] 아쿠아플라넷 63 특가,STOP
65056,[서울 송파] 롯데월드 아쿠아리움 +서울스카이 pkg,STOP
65057,[광주 상무] 바운스 어드벤처&트램폴린 파크 광주 상무 센터,STOP
65058,[경기 용인] 주한외국인 전용 에버랜드 종일권(2/6~2/14),STOP
65071,[강원 춘천] 강촌 스키 아카데미,SALE
65098,[서울 송파] 롯데월드 어드벤처 종합이용권 :2월,STOP
65099,[서울 송파] 롯데월드 어드벤처 패밀리권 :2월,STOP
65100,[서울 잠실] 롯데월드 어드벤처 로티얼굴풍선 헤어밴드 PKG : 2월,STOP
65101,[서울 잠실] 롯데월드 어드벤처 회전목마 인생사진 PKG : 2월,STOP
65102,[경북 경주] 경주월드 자유이용권 2월,STOP
65103,[★테마파크특가] 경주월드 자유이용권 2월,STOP
65104,[경북투어패스] 경주투어패스 48시간권,STOP
65105,[경북투어패스] 울진투어패스 48시간권,STOP
65106,[서울 송파]롯데월드 어드벤처 연간 2월 그린권 1차,STOP
65107,[특가★] 롯데월드 서울스카이 2월,STOP
65108,[경기 양평] 양떼목장 ★오늘만 이가격,STOP
65109,[선착순 특가★] 휘닉스평창 S시즌권 + 객실 pkg,STOP
65110,초특가★ [강원 평창] 휘닉스평창 S시즌권 + 객실 pkg,STOP
65111,[전남 여수] 여수테디베어 + 아쿠아플라넷 여수 PKG,STOP
65113,[부산 해운대] 부산 보트앤 요트 스테이,STOP
65114,[경기 이천] 별빛정원우주 2월,STOP
65115,[서울 잠실] 롯데 아쿠아리움 연간회원권 21년 2월 1차특가,STOP
65116,[제주 서귀포] 서귀포 다이브센터,STOP
65117,[제주 중문] 퍼시픽리솜 엘마리노 다이닝,STOP
65118,[전남 여수] 미남크루즈 여수밤바다 2월,STOP
65119,[전남 여수] 아쿠아플라넷 여수 + 여수 지역PKG,STOP
65123,[선착순★] 롯데월드 아쿠아리움+어드벤처 pkg,STOP
65124,[제주 서귀포] 대유랜드,STOP
65125,[정선] 하이원 월남스키 렌탈샵 / 하이원리조트,STOP
65203,[대구 달성] 네이처파크 스윗 윈터 2인 입장권,STOP
65204,[경기 과천] 서울랜드 After 2,STOP
65205,[경기 과천] 서울랜드 After 4,STOP
65206,[통영인기]  VR존 이용권,STOP
65207,[통영인기] 통영케이블카,STOP
65208,[통영인기] 어드벤처타워 이용권,STOP
65209,[경기 과천] 서울랜드 어린이 종일권,STOP
65212,[경기 과천] 서울랜드 종일권,STOP
65213,[제주 서귀포] 공룡랜드+헬로키티아일랜드,STOP
65214,[제주 서귀포] 마린스테이지+헬로키티아일랜드,STOP
65216,[제주 서귀포] 마린파크 : 돌고래 체험,STOP
65233,[서울 삼성] 코엑스아쿠아리움 2021 무제한이용권,STOP
65234,[경주] 한화리조트 뽀로로 아쿠아빌리지,STOP
65235,[전남 여수] 여수유월드+여수아쿠아플라넷PKG,STOP
65236,[제주 조천] 헬로키티아일랜드+에코랜드,STOP
65237,[제주 조천] 헬로키티아일랜드+피규어뮤지엄,STOP
65238,[제주 서귀포] 서귀포잠수함+무민랜드,STOP
65239,[제주 서귀포] 아쿠아플라넷+헬로키티아일랜드,STOP
65240,[제주 조천] 휴애리+에코랜드,STOP
65241,[제주 조천] 헬로키티아일랜드+세계 자동차&피아노 박물관,STOP
65242,[제주 서귀포] 서프라이즈테마파크+헬로키티아일랜드,STOP
65243,[경북 경주] 백악기월드+세계자동차박물관 PKG,STOP
65244,[제주 서귀포] 서귀포잠수함+에코랜드,STOP
65247,[통영인기] 욕지섬 모노레일 이용권,STOP
65248,[경기] 안성 팜랜드,STOP
65249,[제주 서귀포] 서귀포잠수함+에코랜드,STOP
65250,[제주 서귀포] 서귀포잠수함+뽀로로&타요 테마파크,STOP
65251,[제주 서귀포] 제주민속촌+휴애리,STOP
65252,[제주 서귀포] 제주민속촌+에코랜드,STOP
65253,[제주 서귀포] 청초밭+에코랜드,STOP
65254,[제주 서귀포] 서귀포잠수함+카멜리아힐,STOP
65255,[제주 안덕] 카멜리아힐+러브랜드,STOP
65256,[제주 서귀포] 서귀포잠수함+아쿠아플라넷,STOP
65257,[제주 애월] 공룡랜드+불빛정원,STOP
65258,[제주 애월] 카멜리아힐+양떼목장,STOP
65259,[제주 안덕] 무민랜드+피규어뮤지엄,STOP
65262,[제주 조천] 서프라이즈테마파크+에코랜드,STOP
65265,[제주 조천] 서프라이즈테마파크+포레스트공룡사파리,STOP
65267,[제주 서귀포] 서귀포잠수함+휴애리,STOP
65268,[한화] 설악워터피아 입장권 (2/5-3/1),STOP
65269,[제주 조천] 서프라이즈테마파크+휴애리,STOP
65270,[제주 서귀포] 서프라이즈테마파크+불빛정원,STOP
65271,[제주 애월] 공룡랜드+양떼목장,STOP
65272,[제주 안덕] 세계자동차&피아노 박물관+소인국테마파크,STOP
65273,[제주 안덕] 세계자동차&피아노 박물관+카멜리아힐,STOP
65274,[제주 안덕] 휴애리+카멜리아힐,STOP
65275,[제주 서귀포] 마린스테이지+에코랜드,STOP
65276,[제주 애월] 불빛정원+화조원,STOP
65277,[제주 애월] 불빛정원+러브랜드,STOP
65278,[제주 애월] 불빛정원+휴애리,STOP
65279,"[요기요] 5,000원 할인권",STOP
65280,[제주 안덕] 휴애리+공룡랜드,STOP
65281,"[요기요] 10,000원 할인권",STOP
65282,"[요기요] 15,000원 할인권",STOP
65283,[제주 서귀포] 제주민속촌+아쿠아플라넷,STOP
65284,[제주 애월] 불빛정원+양떼목장,STOP
65285,[제주 서귀포] 불빛정원+아쿠아플라넷,STOP
65286,[제주 애월] 불빛정원+카멜리아힐,STOP
65287,[경남 양산] 에덴밸리리조트 루지 양산 이용권 2월,STOP
65288,[경남] 20/21 에덴밸리 리프트 단품권,STOP
65289,[제주 서귀포] 중문카트+카멜리아힐,STOP
65290,20/21 에덴밸리 스키장 리프트+장비렌탈PKG권,STOP
65291,[제주 중문] 세계자동차&피아노 박물관+에코랜드,STOP
65292,[제주 애월] 공룡랜드+에코랜드,STOP
65293,[반포] 얼리버드 특가 레인보우브릿지 요트투어 (3/1~5/31),STOP
65294,[대구 달서] 이월드 자유이용권★마이리얼트립 리얼 할인위크 특가,STOP
65295,[설렌타인★] 롯데월드 서울스카이 2월 특가,STOP
65296,[★통영인기] 디피랑 입장권,STOP
65297,[경북투어패스] 영덕해맞이 투어패스 48시간권,STOP
65298,[★특가] 비발디파크 스키 리프트/렌탈/타임패스권 특가,STOP
65299,[강원 홍천] 2월 특가 비발디파크 스키 리프트/렌탈/타임패스권,STOP
65300,[강원 홍천] 스노우 테마파크 스노위랜드 특가,STOP
65301,[강원 홍천] 2월 특가 스노우 테마파크 스노위랜드,STOP
65309,[강원 횡성] 웰리힐리파크 웰리딜리 PKG,STOP
65310,[★단독] 웰리힐리파크 리프트 단독특가,STOP
65311,[★통영인기] 스카이라인 루지 통영,STOP
65312,[경기 포천] 베어스타운 리프트권 (-03/01),STOP
65313,[★특가] 신화월드 테마파크,STOP
65314,[설렌타인★] 단양 패러1번지 특가,STOP
65315,[서울 잠실] 롯데월드 아쿠아리움 연간이용권 2월 2차특가,STOP
65316,[강원 원주] 20/21 오크밸리 리프트 이용권,STOP
65317,[제주 서귀포] 제주 빛의벙커 : 반고흐 2월,STOP
65318,[제주 한림] 놀라운 트릭아이미술관,STOP
65319,[제주] 그리스신화 박물관,STOP
65320,[제주 제주시] 브릭캠퍼스,SALE
65321,[제주] 제주 해양동물박물관,SOLDOUT
65322,[★봄나들이] 코엑스 아쿠아리움 2인권,STOP
65323,[제주 서귀포] 중문 초콜릿랜드,SALE
65324,[제주 서귀포] 조랑말타운 승마,STOP
65325,[제주 서귀포] 조랑말타운 카트,STOP
65326,[제주 구좌] 제주 스누피가든,STOP
65408,[남산] N서울타워 한쿡/제일제면소 식사패키지,STOP
65409,[설렌타인★] 홍천 알파카월드 특가,STOP
65410,[서울 송파] 롯데월드 어드벤처 연간 2월 그린권 2차,STOP
65411,[서울 송파] 롯데월드 어드벤처 연간 2월 그린권 2차,STOP
65412,[설렌타인★] 경기 양평 양떼목장 특가,STOP
65416,[설렌타인★] 롯데월드 어드벤처 2월 특가,STOP
65441,[설렌타인★] 스노위랜드&오션월드 통합권,STOP
65443,[제주 서귀포] 허브동산,SALE
65449,[남산] N서울타워 한쿡/제일제면소 식사패키지,STOP
65451,[설렌타인★] 여수 유월드 루지 테마파크 추천상품,STOP
65455,[전남] 여수 유월드 루지테마파크+미남크루즈 PKG,STOP
65456,[경북] 울진 성류굴,STOP
65457,[충주] 탄금호 사계절 키즈 썰매장,STOP
65458,[부산] 뮤지엄오브일루전,STOP
65542,[★봄나들이] 여수 예술랜드,STOP
65543,[전남 여수] 예술랜드,STOP
65544,★전국테마파크초특가★ [전남] 여수 유월드 루지 테마파크 추천상품,STOP
65545,[★봄나들이] 대관령 주주파크 목동체험,STOP
65546,[★선착순] 이월드 연간회원권,STOP
65547,[★봄나들이] 여수예술랜드 리조트 ★단독특가,STOP
65549,[여수] 여수예술랜드 리조트 ★단독특가,STOP
65550,[★테마파크특가] 네이처파크 이용권 1+1특가,STOP
65551,[★봄나들이] 상주 활공랜드,STOP
65552,[경기 용인] 로만바스 평일 온천이용권 (2/17~4/30 중 평일),STOP
65553,[경북 문경] 문경 레일바이크,STOP
65554,[경기 파주] 헤이리 사파리 체험 테마파크,STOP
65555,[★봄나들이] 롯데월드 어드벤처 (~3/14),STOP
65556,[★화이트데이 특가★] 양평 양떼목장,STOP
65557,[★봄나들이] 홍천 알파카월드,STOP
65558,[★봄나들이] 단양 패러1번지 특가,STOP
65559,[★봄나들이] 에버랜드 종일이용권(~3/1),STOP
65560,[★타임특가] 비발디파크 스노위랜드 종일권 & 오션월드 특가,STOP
65561,[★타임특가] 비발디파크 스키 리프트 단일권 & 오션월드 특가,STOP
65562,[★화이트데이] 스누피가든 특가,STOP
65581,[경북 경주] 캠프VR 경주밀레니엄점,STOP
65582,[강원 평창] 용평리조트 발왕산 케이블카&스카이워크,STOP
65583,[여수] 오동도 모터보트 (갈매기호),STOP
65584,[충남 태안] 아일랜드 리솜 오아식스 선셋스파(~3/31)/당일사용불가,STOP
65585,[충북 제천] 해브나인스파 (~21/3/31)/당일사용불가,STOP
65586,[전북 고창] 석정휴스파 온천,STOP
65587,[경북투어패스] 울릉 독도전망케이블카,STOP
65588,[경북투어패스] 울릉 관음도,STOP
65589,[경기 이천] 테르메덴 풀앤스파 (~6/30),STOP
65590,[전북 고창] 석정 온천 휴스파 (온천+스파)(3/2~4/30),STOP
65591,[★단독] 키자니아 서울/부산 어린이 체험테마파크 1+1 이용권,STOP
65592,[★단독] 키자니아 서울/부산 어린이 체험테마파크 1+1 이용권,STOP
65593,[경북투어패스] 울릉 봉래폭포,STOP
65594,[서울 강동] 브이센터(~8월),STOP
65595,[경기 용인] 기흥 하이브 패밀리 테마파크,STOP
65596,[경북 문경] 문경 짚라인,STOP
65597,[★단독] 웰리힐리파크 객실 PKG 특가,STOP
65598,[용인] 에버랜드 종일이용권(~21/3/31),STOP
65667,[전북] 전북투어패스 2021정읍시립미술관 특별전시기획전 PKG,STOP
65668,[★테마파크특가] 여수 유월드 루지 테마파크,STOP
65669,[★테마파크특가] 롯데월드 서울스카이(~3/31),STOP
65670,[★테마파크특가] 롯데월드 아쿠아리움 (~3/14),STOP
65672,[전남] 여수 유월드 루지테마파크+사랑의 자물쇠 PKG,STOP
65673,[★놀거리특가] 이월드 자유이용권(~3/31),STOP
65674,[전남] 여수 유월드 루지 테마파크 커플 추천상품,STOP
65676,[전남] 여수 유월드 루지 테마파크 패밀리 추천상품,STOP
65677,[★인기] 에버랜드 종일이용권 (3/2~3/31),STOP
65678,[★키즈대전] 벡스코 상상체험 키즈월드,STOP
65679,"[★테마파크특가] 알파카와 떠나는 봄 힐링여행, 알파카월드",STOP
65681,[용인] 에버랜드 종일이용권(~21/3/31),STOP
65682,[경기 용인] 에버랜드 종일이용권(방문날짜 지정) (3/1~/3/31),STOP
65683,[서울 송파] 롯데월드 아쿠아리움 3월,STOP
65684,[서울 송파] 롯데월드 아쿠아리움 +서울스카이 pkg,STOP
65685,[전남] 해남투어패스,STOP
65686,[전남] 해남투어패스+4est 수목원 PKG,STOP
65687,[전남] 해남투어패스+자연스토리 체험권 PKG,STOP
65689,[강원] 정선평창 투어패스,STOP
65690,[★키즈대전] 전국 코코몽키즈랜드 9개점,STOP
65691,[강원] 평창투어패스,STOP
65692,[강원]정선평창투어패스+정선레일바이크 PKG,STOP
65693,[강원] 정선투어패스,STOP
65694,[강원]정선투어패스 + 로미지안가든 PKG,STOP
65695,[강원] 삼척투어패스,STOP
65696,[대구 달서] 이월드 83타워 전망대&아이스링크 PKG 3월,STOP
